Date,Close
2025-10-28 00:00:00+00:00,1.3341000080108643
2025-10-29 00:00:00+00:00,1.3279330730438232
2025-10-30 00:00:00+00:00,1.3195397853851318
2025-10-31 00:00:00+00:00,1.3159106969833374
2025-11-03 00:00:00+00:00,1.3134735822677612
2025-11-04 00:00:00+00:00,1.3135254383087158
2025-11-05 00:00:00+00:00,1.3021697998046875
2025-11-06 00:00:00+00:00,1.3052598237991333
2025-11-07 00:00:00+00:00,1.3140950202941895
2025-11-10 00:00:00+00:00,1.3142677545547485
2025-11-11 00:00:00+00:00,1.3172974586486816
2025-11-12 00:00:00+00:00,1.3152875900268555
2025-11-13 00:00:00+00:00,1.3127838373184204
2025-11-14 00:00:00+00:00,1.3152183294296265
2025-11-17 00:00:00+00:00,1.3160146474838257
2025-11-18 00:00:00+00:00,1.3156163692474365
2025-11-19 00:00:00+00:00,1.3147515058517456
2025-11-20 00:00:00+00:00,1.3061821460723877
2025-11-21 00:00:00+00:00,1.308489441871643
2025-11-24 00:00:00+00:00,1.3096375465393066
2025-11-25 00:00:00+00:00,1.3106160163879395
2025-11-26 00:00:00+00:00,1.315870761871338
2025-11-27 00:00:00+00:00,1.3244997262954712
2025-11-28 00:00:00+00:00,1.3241175413131714
2025-12-01 00:00:00+00:00,1.3239772319793701
2025-12-02 00:00:00+00:00,1.3209341764450073
2025-12-03 00:00:00+00:00,1.3219469785690308
2025-12-04 00:00:00+00:00,1.3348817825317383
2025-12-05 00:00:00+00:00,1.3321788311004639
2025-12-08 00:00:00+00:00,1.3324593305587769
2025-12-09 00:00:00+00:00,1.3326793909072876
2025-12-10 00:00:00+00:00,1.3303532600402832
2025-12-11 00:00:00+00:00,1.3388315439224243
2025-12-12 00:00:00+00:00,1.339046597480774
2025-12-15 00:00:00+00:00,1.3367732763290405
2025-12-16 00:00:00+00:00,1.3380612134933472
2025-12-17 00:00:00+00:00,1.342499852180481
2025-12-18 00:00:00+00:00,1.3374598026275635
2025-12-19 00:00:00+00:00,1.3385393619537354
2025-12-22 00:00:00+00:00,1.3377031087875366
2025-12-23 00:00:00+00:00,1.3469899892807007
2025-12-24 00:00:00+00:00,1.3513604402542114
2025-12-26 00:00:00+00:00,1.3508949279785156
2025-12-29 00:00:00+00:00,1.349727988243103
2025-12-30 00:00:00+00:00,1.3510993719100952
2025-12-31 00:00:00+00:00,1.346719741821289
2026-01-02 00:00:00+00:00,1.347363829612732
2026-01-05 00:00:00+00:00,1.3437970876693726
2026-01-06 00:00:00+00:00,1.3533997535705566
2026-01-07 00:00:00+00:00,1.3500559329986572
2026-01-08 00:00:00+00:00,1.3459312915802002
2026-01-09 00:00:00+00:00,1.3438005447387695
2026-01-12 00:00:00+00:00,1.3394231796264648
2026-01-13 00:00:00+00:00,1.3465656042099
2026-01-14 00:00:00+00:00,1.3426783084869385
2026-01-15 00:00:00+00:00,1.344266653060913
2026-01-16 00:00:00+00:00,1.3381328582763672
2026-01-19 00:00:00+00:00,1.3404287099838257
2026-01-20 00:00:00+00:00,1.3418315649032593
2026-01-21 00:00:00+00:00,1.344085931777954
2026-01-22 00:00:00+00:00,1.3419395685195923
2026-01-23 00:00:00+00:00,1.3501288890838623
2026-01-26 00:00:00+00:00,1.3662508726119995
2026-01-27 00:00:00+00:00,1.3677457571029663
2026-01-28 00:00:00+00:00,1.3824374675750732
2026-01-29 00:00:00+00:00,1.382533073425293
2026-01-30 00:00:00+00:00,1.380643367767334
2026-02-02 00:00:00+00:00,1.3679141998291016
2026-02-03 00:00:00+00:00,1.367315649986267
2026-02-04 00:00:00+00:00,1.3697504997253418
2026-02-05 00:00:00+00:00,1.3644611835479736
2026-02-06 00:00:00+00:00,1.3520822525024414
2026-02-09 00:00:00+00:00,1.3608959913253784
2026-02-10 00:00:00+00:00,1.368344783782959
2026-02-11 00:00:00+00:00,1.3634566068649292
2026-02-12 00:00:00+00:00,1.362399697303772
2026-02-13 00:00:00+00:00,1.3620266914367676
2026-02-16 00:00:00+00:00,1.3647778034210205
2026-02-17 00:00:00+00:00,1.3627691268920898
2026-02-18 00:00:00+00:00,1.3564472198486328
2026-02-19 00:00:00+00:00,1.349582314491272
2026-02-20 00:00:00+00:00,1.3461124897003174
2026-02-23 00:00:00+00:00,1.3533265590667725
2026-02-24 00:00:00+00:00,1.34969162940979
2026-02-25 00:00:00+00:00,1.3497462272644043
2026-02-26 00:00:00+00:00,1.3558034896850586
2026-02-27 00:00:00+00:00,1.3491452932357788
2026-03-02 00:00:00+00:00,1.3406623601913452
2026-03-03 00:00:00+00:00,1.3410578966140747
2026-03-04 00:00:00+00:00,1.3353630304336548
2026-03-05 00:00:00+00:00,1.3369520902633667
2026-03-06 00:00:00+00:00,1.3357375860214233
2026-03-09 00:00:00+00:00,1.3301055431365967
2026-03-10 00:00:00+00:00,1.3424980640411377
2026-03-11 00:00:00+00:00,1.3419036865234375
2026-03-12 00:00:00+00:00,1.338186502456665
2026-03-13 00:00:00+00:00,1.335250735282898
2026-03-16 00:00:00+00:00,1.3247665166854858
2026-03-17 00:00:00+00:00,1.3314337730407715
2026-03-18 00:00:00+00:00,1.335951805114746
2026-03-19 00:00:00+00:00,1.32650625705719
2026-03-20 00:00:00+00:00,1.342570185661316
2026-03-23 00:00:00+00:00,1.3331555128097534
2026-03-24 00:00:00+00:00,1.342426061630249
2026-03-25 00:00:00+00:00,1.3416335582733154
2026-03-26 00:00:00+00:00,1.336362361907959
2026-03-27 00:00:00+00:00,1.3335645198822021
2026-03-30 00:00:00+01:00,1.3238370418548584
2026-03-31 00:00:00+01:00,1.3172800540924072
2026-04-01 00:00:00+01:00,1.324327826499939
2026-04-02 00:00:00+01:00,1.3302648067474365
2026-04-03 00:00:00+01:00,1.3230313062667847
2026-04-06 00:00:00+01:00,1.3186348676681519
2026-04-07 00:00:00+01:00,1.3234164714813232
2026-04-08 00:00:00+01:00,1.3401771783828735
2026-04-09 00:00:00+01:00,1.3394052982330322
2026-04-10 00:00:00+01:00,1.3430029153823853
2026-04-13 00:00:00+01:00,1.339441180229187
2026-04-14 00:00:00+01:00,1.3515340089797974
2026-04-15 00:00:00+01:00,1.357533574104309
2026-04-16 00:00:00+01:00,1.3573696613311768
2026-04-17 00:00:00+01:00,1.3526124954223633
2026-04-20 00:00:00+01:00,1.348435878753662
2026-04-21 00:00:00+01:00,1.3531250953674316
2026-04-22 00:00:00+01:00,1.3509680032730103
2026-04-23 00:00:00+01:00,1.3500378131866455
2026-04-24 00:00:00+01:00,1.3466380834579468
2026-04-27 00:00:00+01:00,1.3515102863311768
2026-04-28 00:00:00+01:00,1.3538211584091187
2026-04-29 00:00:00+01:00,1.3524478673934937
2026-04-30 00:00:00+01:00,1.3488596677780151
2026-05-01 00:00:00+01:00,1.3602666854858398
2026-05-04 00:00:00+01:00,1.3581420183181763
2026-05-05 00:00:00+01:00,1.353143334388733
2026-05-06 00:00:00+01:00,1.3568705320358276
2026-05-07 00:00:00+01:00,1.3591758012771606
2026-05-08 00:00:00+01:00,1.3555645942687988
2026-05-11 00:00:00+01:00,1.3594714403152466
2026-05-12 00:00:00+01:00,1.360470175743103
2026-05-13 00:00:00+01:00,1.3537001609802246
2026-05-14 00:00:00+01:00,1.352630853652954
2026-05-15 00:00:00+01:00,1.3391362428665161
2026-05-18 00:00:00+01:00,1.330849051475525
2026-05-19 00:00:00+01:00,1.3432012796401978
2026-05-20 00:00:00+01:00,1.3396027088165283
2026-05-21 00:00:00+01:00,1.3433998823165894
2026-05-22 00:00:00+01:00,1.3432555198669434
2026-05-25 00:00:00+01:00,1.34816312789917
2026-05-26 00:00:00+01:00,1.3496370315551758
2026-05-27 00:00:00+01:00,1.345532774925232
2026-05-28 00:00:00+01:00,1.3416515588760376
2026-05-29 00:00:00+01:00,1.3444474935531616
2026-06-01 00:00:00+01:00,1.345152735710144
2026-06-02 00:00:00+01:00,1.3460001945495605
2026-06-03 00:00:00+01:00,1.3454241752624512
2026-06-04 00:00:00+01:00,1.3427144289016724
2026-06-05 00:00:00+01:00,1.3427000045776367
2026-06-08 00:00:00+01:00,1.3335645198822021
2026-06-09 00:00:00+01:00,1.3333333730697632
2026-06-10 00:00:00+01:00,1.3372201919555664
2026-06-11 00:00:00+01:00,1.3362016677856445
2026-06-12 00:00:00+01:00,1.341381549835205
2026-06-15 00:00:00+01:00,1.344971776008606
2026-06-16 00:00:00+01:00,1.341599464416504
2026-06-17 00:00:00+01:00,1.3426424264907837
2026-06-18 00:00:00+01:00,1.3301233053207397
2026-06-19 00:00:00+01:00,1.3202017545700073
2026-06-22 00:00:00+01:00,1.3207945823669434
2026-06-23 00:00:00+01:00,1.3247138261795044
2026-06-24 00:00:00+01:00,1.3200099468231201
2026-06-25 00:00:00+01:00,1.3166556358337402
2026-06-26 00:00:00+01:00,1.318791389465332
2026-06-29 00:00:00+01:00,1.319713830947876
2026-06-30 00:00:00+01:00,1.325398564338684
2026-07-01 00:00:00+01:00,1.325065016746521
2026-07-02 00:00:00+01:00,1.3279330730438232
2026-07-03 00:00:00+01:00,1.3338704109191895
2026-07-06 00:00:00+01:00,1.335309624671936
2026-07-07 00:00:00+01:00,1.3397893905639648
2026-07-08 00:00:00+01:00,1.3348907232284546
2026-07-09 00:00:00+01:00,1.339620590209961
2026-07-10 00:00:00+01:00,1.3415615558624268
2026-07-13 00:00:00+01:00,1.3386881351470947
2026-07-14 00:00:00+01:00,1.3347926139831543
2026-07-15 00:00:00+01:00,1.3397103548049927
2026-07-16 00:00:00+01:00,1.3541291952133179
2026-07-17 00:00:00+01:00,1.3478904962539673
2026-07-20 00:00:00+01:00,1.3446282148361206
2026-07-21 00:00:00+01:00,1.3431652784347534
2026-07-22 00:00:00+01:00,1.3379179239273071
2026-07-23 00:00:00+01:00,1.337524175643921
2026-07-24 00:00:00+01:00,1.3312742710113525
2026-07-27 00:00:00+01:00,1.335131287574768
2026-07-28 00:00:00+01:00,1.3289920091629028
2026-07-29 00:00:00+01:00,1.3287270069122314
2026-07-30 00:00:00+01:00,1.3367303609848022
2026-07-31 00:00:00+01:00,1.3460942506790161
2026-08-03 00:00:00+01:00,1.34916353225708
2026-08-04 00:00:00+01:00,1.3427000045776367
2026-08-05 00:00:00+01:00,1.3450984954833984
2026-08-06 00:00:00+01:00,1.3469645977020264
2026-08-07 00:00:00+01:00,1.345532774925232
2026-08-10 00:00:00+01:00,1.34907066822052
2026-08-11 00:00:00+01:00,1.3511322736740112
2026-08-12 00:00:00+01:00,1.3509862422943115
2026-08-13 00:00:00+01:00,1.3497827053070068
2026-08-14 00:00:00+01:00,1.3490725755691528
2026-08-17 00:00:00+01:00,1.3546648025512695
2026-08-18 00:00:00+01:00,1.3550318479537964
2026-08-19 00:00:00+01:00,1.3536745309829712
2026-08-20 00:00:00+01:00,1.3599891662597656
2026-08-21 00:00:00+01:00,1.364349603652954
2026-08-24 00:00:00+01:00,1.3653554916381836
2026-08-25 00:00:00+01:00,1.3638285398483276
2026-08-26 00:00:00+01:00,1.3647032976150513
2026-08-27 00:00:00+01:00,1.3596932888031006
2026-08-28 00:00:00+01:00,1.353747844696045
